Tech,Cell,Destination,Cdn Holiday BA,Dock code,PROGRAM,Vehicle,Cust part #,CUST #,BPCS#,Dest,QPC,Misc,Back no,QSS Item,CF0816,AF0816,CF0823,AF0823,CF0830,AF0830,CF0906,AF0906,CF0913,AF0913,CF0920,AF0920,CF0927,AF0927,CF1004,AF1004,CF1011,AF1011,CF1018,AF1018,CF1025,AF1025,CF1101,AF1101,CF1108,AF1108,CF1115,AF1115,CF1122,AF1122,CF1129,AF1129,CF1206,AF1206,CF1213,AF1213,CF1220,AF1220,CF1227,AF1227,CF0103,AF0103,CF0110,AF0110,CF0117,AF0117,CF0124,AF0124,1 week dem,Daily hej level,1 week WD,1 day PINK,DLN,Batch ordering,Status,On heijunka,Part# check
B15,C30,USA,Y,TMMG1,480A,Tundra,730400C031E0,U044,300044,TMMTX,32,BO Oct 12 2021,GF09,7M9004-701,1,1,0,0,2,2,2,2,0,0,4,4,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.00,0,N,N,-,Yes,#REF!
B15,C30,USA,Y,TMMG1,480A,Tundra,733800C041B0,U044,300044,TMMTX,60,BO Oct 12 2021,GF31,7V1107-701,32,32,26,26,34,34,28,28,45,45,40,40,40,40,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,6,5.00,0,N,N,-,Yes,#REF!
B15,C30,USA,Y,TMMG1,480A,Tundra,733800C041C0,U044,300044,TMMTX,60,BO Oct 12 2021,GF32,7V1100-701,544,544,547,547,467,467,759,759,982,982,991,991,991,991,643,643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544,109,5.00,2,N,N,-,Yes,#REF!
B15,C30,USA,Y,TMMG1,480A,Tundra,733800C041E0,U044,300044,TMMTX,60,BO Oct 12 2021,GF33,7V1104-701,1,1,0,0,2,2,2,2,0,0,4,4,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.00,0,N,N,-,Yes,#REF!
D10,F20,USA,Y,TMMG1,480A,Tundra,733010C052B0,U044,300044,TMMTX,4,BO Oct 12 2021,GF10,7M5057-707,32,32,26,26,34,34,28,28,45,45,40,40,40,40,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,6,5.00,2,N,N,-,Yes,#REF!
D10,F20,USA,Y,TMMG1,480A,Tundra,733010C052C0,U044,300044,TMMTX,4,BO Oct 12 2021,GF11,7M5050-707,544,544,547,547,467,467,759,759,982,982,991,991,991,991,643,643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544,109,5.00,29,N,N,-,Yes,#REF!
D10,F20,USA,Y,TMMG1,480A,Tundra,733010C052E0,U044,300044,TMMTX,4,BO Oct 12 2021,GF12,7M5054-707,1,1,0,0,2,2,2,2,0,0,4,4,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.00,0,N,N,-,Yes,#REF!
B15,C30,USA,Y,TMMG1,480A,Tundra,733060C042B0,U044,300044,TMMTX,60,BO Oct 12 2021,GF13,7M5057-701,32,32,26,26,34,34,28,28,45,45,40,40,40,40,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,6,5.00,0,N,N,-,Yes,#REF!
B15,C30,USA,Y,TMMG1,480A,Tundra,733060C042C0,U044,300044,TMMTX,60,BO Oct 12 2021,GF14,7M5050-701,544,544,547,547,467,467,759,759,982,982,991,991,991,991,643,643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544,109,5.00,2,N,N,-,Yes,#REF!
B15,C30,USA,Y,TMMG1,480A,Tundra,733060C042E0,U044,300044,TMMTX,60,BO Oct 12 2021,GF15,7M5054-701,1,1,0,0,2,2,2,2,0,0,4,4,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.00,0,N,N,-,Yes,#REF!
D10,F25,USA,Y,TMMG1,480A,Tundra,733600C101B1,U044,300044,TMMTX,10,BO Oct 12 2021,GF23,7V1117-707,75,75,76,76,59,59,46,46,46,46,46,46,47,47,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,15,5.00,2,N,N,-,Yes,#REF!
D10,F25,USA,Y,TMMG1,480A,Tundra,733600C101C1,U044,300044,TMMTX,10,BO Oct 12 2021,GF24,7V1110-707,1954,1954,1957,1957,1605,1605,1237,1237,1595,1595,1593,1593,1601,1601,1017,1017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,954",391,5.00,41,N,N,-,Yes,#REF!
D10,F25,USA,Y,TMMG1,480A,Tundra,733600C101E1,U044,300044,TMMTX,10,BO Oct 12 2021,GF26,7V1114-707,9,9,9,9,3,3,13,13,14,14,9,9,2,2,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,5.00,0,N,N,-,Yes,#REF!
D10,F25,USA,Y,TMMG1,480A,Tundra,733600C101C2,U044,300044,TMMTX,10,BO Oct 12 2021,GF25,7V1113-707,5,5,5,5,3,3,10,10,3,3,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,5.00,0,N,N,-,Yes,#REF!
B15,C30,USA,Y,TMMG1,480A,Tundra,733060C061B0,U044,300044,TMMTX,48,BO Oct 12 2021,GF16,7M5067-701,75,75,76,76,59,59,46,46,46,46,46,46,47,47,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,15,5.00,0,N,N,-,Yes,#REF!
B15,C30,USA,Y,TMMG1,480A,Tundra,733060C061C0,U044,300044,TMMTX,48,BO Oct 12 2021,GF17,7M5060-701,1960,1960,1962,1962,1608,1608,1247,1247,1598,1598,1594,1594,1601,1601,1019,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,960",392,5.00,9,N,N,-,Yes,#REF!
B15,C30,USA,Y,TMMG1,480A,Tundra,733060C061E0,U044,300044,TMMTX,48,BO Oct 12 2021,GF18,7M5064-701,9,9,9,9,3,3,13,13,14,14,9,9,2,2,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,5.00,0,N,N,-,Yes,#REF!
D10,F25,USA,Y,TMMG1,480A,Tundra,733700C081B1,U044,300044,TMMTX,10,BO Oct 12 2021,GF27,7V2117-707,75,75,76,76,59,59,46,46,46,46,46,46,47,47,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,15,5.00,2,N,N,-,Yes,#REF!
D10,F25,USA,Y,TMMG1,480A,Tundra,733700C081C1,U044,300044,TMMTX,10,BO Oct 12 2021,GF28,7V2110-707,1954,1954,1957,1957,1605,1605,1237,1237,1595,1595,1593,1593,1601,1601,1017,1017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,954",391,5.00,41,N,N,-,Yes,#REF!
D10,F25,USA,Y,TMMG1,480A,Tundra,733700C081E1,U044,300044,TMMTX,10,BO Oct 12 2021,GF30,7V2114-707,9,9,9,9,3,3,13,13,14,14,9,9,2,2,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,5.00,0,N,N,-,Yes,#REF!
D10,F25,USA,Y,TMMG1,480A,Tundra,733700C081C2,U044,300044,TMMTX,10,BO Oct 12 2021,GF29,7V2113-707,5,5,5,5,3,3,10,10,3,3,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,5.00,0,N,N,-,Yes,#REF!
Misc,capco HA,USA,N,TMMG1,780B,Tundra,732000R01000,U044,300044,TMMTX,20,SOP Nov 2021,-,7M5360-000,0,0,0,0,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1680,1680,1680,1680,3000,3000,7500,7500,4500,7500,7500,7500,7500,7500,7500,7500,6000,0,0,7500,7500,7500,7500,7500,7500,7500,7500,0,0,5.00,0,N,N,-,No,#REF!
D13,F43,MEX,Y,LT,774B,Tacoma,7321004160C1,U070,300070,TMMGT,6,Jan 2022 volume up to 621/day,LBL3,A1500-201B,713,713,714,714,725,868,716,573,384,384,479,479,483,584,529,529,506,405,506,506,505,505,551,551,517,517,520,520,520,416,520,520,520,520,520,520,520,312,0,0,692,692,692,692,692,692,692,692,713,143,5.00,25,N,Y,NP,Yes,#REF!
D13,F43,MEX,Y,LT,774B,Tacoma,7322004170C1,U070,300070,TMMGT,6,Jan 2022 volume up to 621/day,LBL6,A1501-201B,713,713,714,714,725,868,716,573,384,384,479,479,483,584,529,529,506,405,506,506,505,505,551,551,517,517,520,520,520,416,520,520,520,520,520,520,520,312,0,0,692,692,692,692,692,692,692,692,713,143,5.00,25,N,Y,NP,Yes,#REF!
D13,F43,MEX,Y,LT,774B,Tacoma,7321004260C0,U070,300070,TMMGT,6,Jan 2022 volume up to 621/day,LBL4,A1502-105B,786,786,814,814,824,985,807,646,574,574,662,662,625,800,724,724,874,699,867,867,894,894,961,961,835,835,889,889,889,711,889,889,889,889,889,889,889,533,0,0,1182,1182,1182,1182,1182,1182,1182,1182,786,157,5.00,27,N,Y,NP,Yes,#REF!
D13,F43,MEX,Y,LT,774B,Tacoma,7321004260C1,U070,300070,TMMGT,6,Jan 2022 volume up to 621/day,LBL5,A1502-201B,741,741,711,711,721,875,772,618,878,878,1154,1154,1186,1369,1241,1241,915,732,922,922,896,896,984,984,944,944,937,937,937,750,937,937,937,937,937,937,937,562,0,0,1246,1246,1246,1246,1246,1246,1246,1246,741,148,5.00,26,N,Y,NP,Yes,#REF!
D13,F44,MEX,Y,LT,774B,Tacoma,7322004260C0,U070,300070,TMMGT,6,Jan 2022 volume up to 621/day,LBL7,A1507-105B,786,786,814,814,824,985,807,646,574,574,662,662,625,800,724,724,874,699,867,867,894,894,961,961,835,835,889,889,889,711,889,889,889,889,889,889,889,533,0,0,1182,1182,1182,1182,1182,1182,1182,1182,786,157,5.00,27,N,N,NP,Yes,#REF!
D13,F43,MEX,Y,LT,774B,Tacoma,7322004260C1,U070,300070,TMMGT,6,Jan 2022 volume up to 621/day,LBL8,A1507-201B,741,741,711,711,721,875,772,618,878,878,1154,1154,1186,1369,1241,1241,915,732,922,922,896,896,984,984,944,944,937,937,937,750,937,937,937,937,937,937,937,562,0,0,1246,1246,1246,1246,1246,1246,1246,1246,741,148,5.00,26,N,Y,NP,Yes,#REF!
Misc,capco HA,MEX,N,LT,774B,Tacoma,732000C02000,U070,300070,TMMGT,20,Jan 2022 volume up to 621/day,LBL1,A2908,3053,3053,3051,3051,3090,3090,3158,3158,2904,2904,3631,3631,3623,3623,3931,3931,3579,3579,3578,3578,3579,3579,3890,3890,3556,3556,3651,3651,3651,2921,3651,3651,3651,3651,3651,3651,3651,2191,0,0,4856,4856,4856,4856,4856,4856,4856,4856,"3,053",611,5.00,32,N,N,NP,Yes,#REF!
Misc,capco HA,MEX,N,LT,774B,Tacoma,732000405000  ,U070,300070,TMMGT,20,Jan 2022 volume up to 621/day,LBL2,A2915,1426,1426,1428,1428,1451,1451,1431,1431,768,768,959,959,966,966,1059,1059,1011,1011,1012,1012,1011,1011,1103,1103,1035,1035,1040,1040,1040,832,1040,1040,1040,1040,1040,1040,1040,624,0,0,1383,1383,1383,1383,1383,1383,1383,1383,"1,426",285,5.00,15,N,N,NP,Yes,#REF!
MOLD DS,Mold DS,MEX,Y,AVANM,774B,Button stop,1146266-201B,U071,300054,AVANM,"1,000",Jan 2022 volume up to 621/day,AV23,55843-201B,4000,4000,4000,4000,5000,5000,4000,4000,5000,5000,5000,5000,6000,7000,5000,5000,5000,4000,5000,5000,6000,6000,5000,5000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,3600,0,0,6000,6000,6000,6000,6000,6000,6000,6000,"4,000",800,5.00,1,Y,N,NP,Yes,#REF!
MOLD DS,Mold DS,MEX,Y,AVANM,774B,Button stop,1146273-201B,U071,300054,AVANM,"1,000",Jan 2022 volume up to 621/day,AV24,55844-201B,4000,4000,4000,4000,5000,5000,4000,4000,5000,5000,5000,5000,6000,7000,5000,5000,5000,4000,5000,5000,6000,6000,5000,5000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,3600,0,0,6000,6000,6000,6000,6000,6000,6000,6000,"4,000",800,5.00,1,Y,N,NP,Yes,#REF!
B15,MF2,MEX,Y,AVANM,774B,Tacoma,7324004220C0,U071,300071,AVANM,8,Jan 2022 volume up to 621/day,AV37,7V2560-701,1264,1264,1208,1208,1304,1304,1104,1104,1432,1432,1384,1384,1496,1736,1168,1168,1200,960,1144,1144,1280,1280,1104,1104,1182,1182,1182,1182,1182,1182,1182,1182,1182,1182,1182,1182,1182,709,0,0,1572,1572,1572,1572,1572,1572,1572,1572,"1,264",253,5.00,33,Y,N,NP,Yes,#REF!
B15,MF2,MEX,Y,AVANM,774B,Tacoma,7324004210C0,U071,300071,AVANM,8,Jan 2022 volume up to 621/day,AV21,A1579-201B,984,984,1008,1008,960,960,728,728,944,944,912,912,1000,1219,1128,1128,1096,877,1152,1152,1216,1216,1184,1184,1162,1162,1162,1162,1162,1162,1162,1162,1162,1162,1162,1162,1162,697,0,0,1545,1545,1545,1545,1545,1545,1545,1545,984,197,5.00,26,Y,N,NP,Yes,#REF!
B15,MF1,MEX,Y,AVANM,774B,Tacoma,7323004180C0,U071,300071,AVANM,8,Jan 2022 volume up to 621/day,AV22,A1580-201B,2248,2248,2216,2216,2256,2256,1832,1832,2384,2384,2296,2296,2496,2955,2296,2296,2296,1837,2296,2296,2496,2496,2296,2296,2346,2346,2346,2346,2346,2346,2346,2346,2346,2346,2346,2346,2346,1408,0,0,3120,3120,3120,3120,3120,3120,3120,3120,"2,248",450,5.00,59,Y,N,NP,Yes,#REF!
SIR,F07,USA,Y,A,480A,Tundra,733010C042C0,U066,300066,Adient Avanzar,10,BO Oct 12 2021,AV26,7M5040-707,300,300,310,310,280,280,300,300,280,280,290,290,180,180,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,60,5.00,6,N,N,-,Yes,#REF!
B15,MF2,USA,Y,A,480A,Tundra,733060C021C0,U066,300066,Adient Avanzar,16,BO Oct 12 2021,AV27,7M5040-701,304,304,320,320,272,272,304,304,288,288,288,288,176,176,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304,61,5.00,4,N,N,-,Yes,#REF!
B15,MF2,USA,Y,A,480A,Tundra,733800C071B0,U066,300066,Adient Avanzar,16,BO Oct 12 2021,AV28,7V1117-701,48,48,80,80,32,32,48,48,48,48,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,10,5.00,1,N,N,-,Yes,#REF!
B15,MF2,USA,Y,A,480A,Tundra,733800C071C0,U066,300066,Adient Avanzar,16,BO Oct 12 2021,AV29,7V1110-701,2176,2176,2016,2016,1824,1824,1872,1872,1616,1616,1568,1568,864,864,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,176",435,5.00,29,N,N,-,Yes,#REF!
B15,MF2,USA,Y,A,480A,Tundra,733800C071E0,U066,300066,Adient Avanzar,16,BO Oct 12 2021,AV30,7V1114-701,16,16,0,0,16,16,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,5.00,0,N,N,-,Yes,#REF!
B15,MF2,USA,Y,A,480A,Tundra,733900C021B0,U066,300066,Adient Avanzar,16,BO Oct 12 2021,AV31,7V2117-701,80,80,80,80,80,80,64,64,32,32,48,48,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,16,5.00,1,N,N,-,Yes,#REF!
B15,MF2,USA,Y,A,480A,Tundra,733900C021C0,U066,300066,Adient Avanzar,16,BO Oct 12 2021,AV32,7V2110-701,2176,2176,2032,2032,1824,1824,1856,1856,1616,1616,1568,1568,864,864,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,176",435,5.00,29,N,N,-,Yes,#REF!
B15,MF2,USA,Y,A,480A,Tundra,733900C021E0,U066,300066,Adient Avanzar,16,BO Oct 12 2021,AV33,7V2114-701,16,16,0,0,16,16,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,5.00,0,N,N,-,Yes,#REF!
SIR,F07,USA,Y,A,480A,Tundra,733010C081B0,U066,300066,Adient Avanzar,10,BO Oct 12 2021,AV34,7M5067-707,50,50,80,80,40,40,40,40,40,40,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,10,5.00,1,N,N,-,Yes,#REF!
SIR,F07,USA,Y,A,480A,Tundra,733010C081C0,U066,300066,Adient Avanzar,10,BO Oct 12 2021,AV35,7M5060-707,2180,2180,2020,2020,1830,1830,1860,1860,1610,1610,1580,1580,860,860,130,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,180",436,5.00,46,N,N,-,Yes,#REF!
SIR,F07,USA,Y,A,480A,Tundra,733010C081E0,U066,300066,Adient Avanzar,10,BO Oct 12 2021,AV36,7M5064-707,10,10,20,20,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,5.00,0,N,N,-,Yes,#REF!
Misc,M04,USA,Y,A,480A,Tundra,737090C021C0,U066,300066,Adient Avanzar,38,BO Oct 12 2021,AV25,A1091,6840,6840,6346,6346,5738,5738,5814,5814,4978,4978,4864,4864,2698,2698,418,418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,840","1,368",5.00,38,N,N,-,Yes,#REF!
B15,MF1,USA,Y,A,480A,Tundra,732300C100B0,U066,300066,Adient Avanzar,16,BO Oct 12 2021,AV11,A4076-138B,80,80,128,128,64,64,96,96,64,64,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,16,5.00,1,N,N,-,Yes,#REF!
B15,MF1,USA,Y,A,480A,Tundra,732300C100C0,U066,300066,Adient Avanzar,16,BO Oct 12 2021,AV12,A4076-201B,2800,2800,2848,2848,2640,2640,2848,2848,2592,2592,2544,2544,1392,1392,224,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,800",560,5.00,37,N,N,-,Yes,#REF!
B15,MF1,USA,Y,A,480A,Tundra,732300C100E0,U066,300066,Adient Avanzar,16,BO Oct 12 2021,AV13,A4076-457B,16,16,16,16,0,0,16,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,5.00,0,N,N,-,Yes,#REF!
B15,MF2,USA,Y,A,480A,Tundra,732400C111C0,U066,300066,Adient Avanzar,8,BO Oct 12 2021,AV15,A4077-201B,304,304,312,312,280,280,304,304,280,280,288,288,176,176,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304,61,5.00,8,N,N,-,Yes,#REF!
B15,MF2,USA,Y,A,480A,Tundra,732400C121B0,U066,300066,Adient Avanzar,8,BO Oct 12 2021,AV17,A4079-138B,88,88,128,128,72,72,80,80,72,72,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,18,5.00,2,N,N,-,Yes,#REF!
B15,MF2,USA,Y,A,480A,Tundra,732400C121C0,U066,300066,Adient Avanzar,8,BO Oct 12 2021,AV18,A4079-201B,2112,2112,2136,2136,2032,2032,2264,2264,2080,2080,2032,2032,1088,1088,168,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,112",422,5.00,55,N,N,-,Yes,#REF!
B15,MF2,USA,Y,A,480A,Tundra,732400C121E0,U066,300066,Adient Avanzar,8,BO Oct 12 2021,AV19,A4079-457B,8,8,16,16,8,8,8,8,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,5.00,0,N,N,-,Yes,#REF!
B15,MF2,USA,Y,A,480A,Tundra,732400C131C0,U066,300066,Adient Avanzar,8,BO Oct 12 2021,AV20,A4081-201B,376,376,400,400,328,328,280,280,232,232,232,232,128,128,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,75,5.00,10,N,N,-,Yes,#REF!
B15,MF2,USA,Y,B,989A,Tacoma,7324004210C0,U066,300066,Adient Avanzar,8,-,AV21,A1579-201B,424,424,384,384,488,488,136,136,224,224,280,280,328,376,256,256,240,192,248,248,240,240,368,368,392,392,312,312,312,187,312,312,312,312,312,312,312,187,0,0,312,312,312,312,312,312,312,312,424,85,5.00,11,N,N,-,Yes,#REF!
B15,MF1,USA,Y,B,625B,Tacoma,7324004220C0,U066,300066,Adient Avanzar,8,-,AV37,7V2560-701,4104,4104,3784,3784,4992,4992,1168,1168,2112,2112,2640,2640,3096,3734,3176,3176,3192,2554,3184,3184,3200,3200,3160,3160,3152,3152,3174,3174,3174,1904,3174,3174,3174,3174,3174,3174,3174,1904,0,0,3174,3174,3174,3174,3174,3174,3174,3174,"4,104",821,5.00,108,Y,N,NP,Yes,#REF!
B15,MF1,USA,Y,B,989A,Tacoma,7323004180C0,U066,300066,Adient Avanzar,8,-,AV22,A1580-201B,4536,4536,4160,4160,5488,5488,1296,1296,2336,2336,2920,2920,3432,4118,3432,3432,3432,2746,3424,3424,3440,3440,3528,3528,3544,3544,3484,3484,3484,2090,3484,3484,3484,3484,3484,3484,3484,2090,0,0,3484,3484,3484,3484,3484,3484,3484,3484,"4,536",907,5.00,119,N,N,-,Yes,#REF!
C10,C10,USA,Y,JCIAV,660B,Sequoia,73383AA02000,U066,300066,Adient Avanzar,144,SOP Nov 2021,AV38,A0136,0,0,0,0,0,0,0,0,0,0,864,864,864,1037,864,864,864,691,864,864,864,864,4320,4320,4320,4320,4320,4320,4320,2592,4320,4320,4320,4320,4320,4320,4320,2592,0,0,4320,4320,4320,4320,4320,4320,4320,4320,0,0,5.00,0,N,N,-,No,#REF!
MOLD DS,Mold DS,USA,Y,C,989A,Button stop,1146266-201B,U066,300067,Adient Avanzar,"1,000",-,AV23,55843-201B,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,14400,12000,12000,12000,9600,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,7200,12000,12000,12000,12000,12000,12000,12000,7200,0,0,12000,12000,12000,12000,12000,12000,12000,12000,"12,000","2,400",5.00,3,N,N,-,Yes,#REF!
MOLD DS,Mold DS,USA,Y,C,989A,Button stop,1146273-201B,U066,300067,Adient Avanzar,"1,000",-,AV24,55844-201B,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,14400,12000,12000,12000,9600,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,7200,12000,12000,12000,12000,12000,12000,12000,7200,0,0,12000,12000,12000,12000,12000,12000,12000,12000,"12,000","2,400",5.00,3,N,N,-,Yes,#REF!
Misc,capco,USA,N,TMMMS,972B,Corolla,732000R01000,U090,300090,TMMMS,20,-,JXC2,7M5360-000,7710,7710,9096,9096,7580,7580,6192,6192,7741,7741,7740,7740,7740,7740,9121,9121,7600,7600,9120,9120,7600,7600,8951,8951,7458,7458,7600,7600,7600,4560,7600,7600,7600,7600,7600,7600,7600,6080,0,0,7600,7600,7600,7600,7600,7600,7600,7600,"7,710","1,542",5.00,81,N,N,-,No,#REF!
D13,F4A,USA,Y,TMMMS,150B,Corolla,7321006420C4,U090,300090,TMMMS,6,-,JPR8,7V1070-707-C4,3855,3855,4548,4548,3790,3790,3096,3096,3870,3870,3870,3870,3870,4630,4560,4560,3800,3040,4560,4560,3800,3800,4475,4475,3729,3729,3800,3800,3800,2280,3800,3800,3800,3800,3800,3800,3800,3040,0,0,3800,3800,3800,3800,3800,3800,3800,3800,"3,855",771,5.00,135,N,N,NP,Yes,#REF!
D13,F4B,USA,Y,TMMMS,150B,Corolla,7322006390C3,U090,300090,TMMMS,6,-,JPR9,7V2070-707-C3,3855,3855,4548,4548,3790,3790,3096,3096,3870,3870,3870,3870,3870,4630,4560,4560,3800,3040,4560,4560,3800,3800,4475,4475,3729,3729,3800,3800,3800,2280,3800,3800,3800,3800,3800,3800,3800,3040,0,0,3800,3800,3800,3800,3800,3800,3800,3800,"3,855",771,5.00,135,N,N,NP,Yes,#REF!
B15,CF5,USA,Y,TBMS,150B,Corolla 82%,7323002B50C0,U091,300091,TBMS,9,-,S597,7V2440-701-C0,3672,3672,3083,3083,3108,3108,3692,3692,3785,3785,4469,4469,3776,4533,4439,4439,3783,3026,4458,4458,3794,3794,4321,4321,3577,3577,3686,3686,3686,2212,3686,3686,3686,3686,3686,3686,3686,2949,0,0,3686,3686,3686,3686,3686,3686,3686,3686,"3,672",734,5.00,86,N,N,NP,Yes,#REF!
B15,CF5,USA,Y,TBMS,150B,Corolla 100%,7323002B60C0,U091,300091,TBMS,15,-,S598,7V1440-701-C0,3817,3817,3229,3229,3229,3229,3829,3829,3920,3920,4615,4615,3920,4704,4608,4608,3921,3137,4613,4613,3922,3922,4477,4477,3727,3727,3825,3825,3825,2295,3825,3825,3825,3825,3825,3825,3825,3060,0,0,3825,3825,3825,3825,3825,3825,3825,3825,"3,817",763,5.00,53,N,N,NP,Yes,#REF!
