Tech,Cell,Destination,Cdn Holiday BA,Dock code,PROGRAM,Vehicle,Cust part #,CUST #,BPCS#,Dest,QPC,Misc,Back no,QSS Item,CF0906,AF0906,CF0913,AF0913,CF0920,AF0920,CF0927,AF0927,CF1004,AF1004,CF1011,AF1011,CF1018,AF1018,CF1025,AF1025,CF1101,AF1101,CF1108,AF1108,CF1115,AF1115,CF1122,AF1122,CF1129,AF1129,CF1206,AF1206,CF1213,AF1213,CF1220,AF1220,CF1227,AF1227,CF0103,AF0103,CF0110,AF0110,CF0117,AF0117,CF0124,AF0124,CF0131,AF0131,CF0207,AF0207,CF0214,AF0214,1 week dem,Daily hej level,1 week WD,1 day PINK,DLN,Batch ordering,Status,On heijunka,Part# check
D13,F44,USA,Y,TMMSL,947B,Lexus,7.32E+09,C007,300007,TMMK red stripe 08/09/21,6,BO 09/07/2021,SVY9,7V2748-707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,-,Yes,#REF!
D13,F44,USA,Y,TMMSL,947B,Lexus,7322006380C0,C007,300007,TMMK red stripe 08/09/21,6,BO 09/07/2021,SVJ1,7V2743-707,662,662,831,831,68,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,662,166,4,29,N,N,-,Yes,#REF!
D13,F44,USA,Y,TMMSL,985B,Lexus,7322006380C3,C007,300007,TMMK,6,SOP 09/07/2021,SJKU,7V2740-707-C3,557,557,1165,1165,925,925,1000,1202,1212,1212,1010,808,1010,1010,1010,1010,1196,1196,1039,1039,1030,1030,603,603,1040,1040,1036,1036,1036,1036,1036,829,0,0,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,557,139,4,24,N,N,-,Yes,#REF!
D13,F44,USA,Y,TMMSL,947B,Lexus,7321006410C1,C007,300007,TMMK red stripe 08/09/21,6,Changing to C3 09/07/2021 (SJKS),SVH4,7V1740-707,78,78,94,94,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,20,4,4,N,N,-,Yes,#REF!
D13,F44,USA,Y,TMMSL,947B,Lexus,7.32E+09,C007,300007,TMMK red stripe 08/09/21,6,BO 09/07/2021,SVH6,7V1748-707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,-,Yes,#REF!
D13,F44,USA,Y,TMMSL,947B,Lexus,7321006410C0,C007,300007,TMMK red stripe 08/09/21,6,BO 09/07/2021,ST23,7V1743-707,662,662,831,831,68,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,662,166,4,29,N,N,-,Yes,#REF!
D13,F44,USA,Y,TMMSL,985B,Lexus,7321006410C3,C007,300007,TMMK,6,SOP 09/07/2021,SJKS,7V1740-707-C3,557,557,1165,1165,925,925,1000,1202,1212,1212,1010,808,1010,1010,1010,1010,1196,1196,1039,1039,1030,1030,603,603,1040,1040,1036,1036,1036,1036,1036,829,0,0,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,557,139,4,24,N,N,-,Yes,#REF!
Misc,C10,USA,Y,TMMSL,241B,Lexus,7.37191E+11,C007,300007,TMMK,300,-,STS5,730428-067,2220,2220,2775,2775,3000,3000,3000,3606,3636,3636,3030,2424,3030,3030,3030,3030,3588,3588,3116,3116,3090,3090,1809,1809,3120,3120,3109,3109,3109,3109,3109,2487,0,0,3109,3109,3109,3109,3109,3109,3109,3109,3109,3109,3109,3109,3109,3109,"2,220",555,4,2,N,N,-,Yes,#REF!
D14PF,F60,USA,Y,TMMSL,947B,Lexus,7337006170C0,C007,300007,TMMK,6,-,SW66,7V2750-707,740,740,925,925,1000,1000,1000,1202,1212,1212,1010,808,1010,1010,1010,1010,1196,1196,1039,1039,1030,1030,603,603,1040,1040,1036,1036,1036,1036,1036,829,0,0,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,740,185,4,32,N,N,-,Yes,#REF!
D14PF,F60,USA,Y,TMMSL,947B,Lexus,7.34E+09,C007,300007,TMMK red stripe 08/09/21,6,BO 09/07/2021,SW67,7V2758-707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,-,Yes,#REF!
D12,F51,USA,Y,TMMSL,947B,Lexus,7335006100C0,C007,300007,TMMK,10,-,SVZ0,7M5390-707,740,740,925,925,1000,1000,1000,1202,1212,1212,1010,808,1010,1010,1010,1010,1196,1196,1039,1039,1030,1030,603,603,1040,1040,1036,1036,1036,1036,1036,829,0,0,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,740,185,4,19,N,N,-,Yes,#REF!
D14PF,F60,USA,Y,TMMSL,947B,Lexus,7336006360C0,C007,300007,TMMK,6,-,SVZ4,7V1750-707,740,740,925,925,1000,1000,1000,1202,1212,1212,1010,808,1010,1010,1010,1010,1196,1196,1039,1039,1030,1030,603,603,1040,1040,1036,1036,1036,1036,1036,829,0,0,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,740,185,4,32,N,N,-,Yes,#REF!
D14PF,F60,USA,Y,TMMSL,947B,Lexus,7.34E+09,C007,300007,TMMK red stripe 08/09/21,6,BO 09/07/2021,SW00,7V1758-707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,-,Yes,#REF!
B15,CF1,USA,Y,TMMSL,241B,Lexus,7348006380C0,C007,300007,TMMK,10,-,STN8,7M9070-701,469,469,585,585,659,659,655,788,796,796,666,533,661,661,661,661,783,783,677,677,676,676,396,396,683,683,679,679,679,679,679,543,0,0,679,679,679,679,679,679,679,679,679,679,679,679,679,679,469,117,4,12,N,N,-,Yes,#REF!
B15,CF1,USA,Y,TMMSL,241B,Lexus,7.35E+09,C007,300007,TMMK red stripe 08/09/21,10,BO 09/07/2021,STS4,7M9078-701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,-,Yes,#REF!
B15,CF1,USA,Y,TMMSL,241B,Lexus,7347006310C0,C007,300007,TMMK,10,-,STN1,7M9080-701,469,469,585,585,659,659,655,788,796,796,666,533,661,661,661,661,783,783,677,677,676,676,396,396,683,683,679,679,679,679,679,543,0,0,679,679,679,679,679,679,679,679,679,679,679,679,679,679,469,117,4,12,N,N,-,Yes,#REF!
B15,CF1,USA,Y,TMMSL,241B,Lexus,7.35E+09,C007,300007,TMMK red stripe 08/09/21,10,BO 09/07/2021,STN6,7M9088-701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,-,Yes,#REF!
Mold DS,Mold DS,USA,Y,TMMSL,241B,Lexus,7.32231E+11,C007,300007,TMMK,12,-,STL7,730419-0881,740,740,925,925,1000,1000,1000,1202,1212,1212,1010,808,1010,1010,1010,1010,1196,1196,1039,1039,1030,1030,603,603,1040,1040,1036,1036,1036,1036,1036,829,0,0,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,740,185,4,16,N,N,-,Yes,#REF!
Mold DS,Mold DS,USA,Y,TMMSL,241B,Lexus,7.32241E+11,C007,300007,TMMK,12,-,STL9,730419-0891,740,740,925,925,1000,1000,1000,1202,1212,1212,1010,808,1010,1010,1010,1010,1196,1196,1039,1039,1030,1030,603,603,1040,1040,1036,1036,1036,1036,1036,829,0,0,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,740,185,4,16,N,N,-,Yes,#REF!
Mold DS,Mold DS,USA,Y,TMMSL,241B,Lexus,7.34311E+11,C007,300007,TMMK,30,-,STM8,730419-0900,1480,1480,1850,1850,2000,2000,2000,2404,2424,2424,2020,1616,2020,2020,2020,2020,2392,2392,2078,2078,2060,2060,1206,1206,2080,2080,2073,2073,2073,2073,2073,1658,0,0,2073,2073,2073,2073,2073,2073,2073,2073,2073,2073,2073,2073,2073,2073,"1,480",370,4,13,N,N,-,Yes,#REF!
Mold DS,Mold DS,USA,Y,TMMSL,241B,Lexus,7.34311E+11,C007,300007,TMMK,60,-,STM9,730419-0910,740,740,925,925,1000,1000,1000,1202,1212,1212,1010,808,1010,1010,1010,1010,1196,1196,1039,1039,1030,1030,603,603,1040,1040,1036,1036,1036,1036,1036,829,0,0,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,740,185,4,3,N,N,-,Yes,#REF!
B15,CF1,USA,Y,TMMSL,707B,Lexus,7347006351C0,C007,300007,TMMK,8,-,SBE5,7M9250-701,233,233,292,292,295,295,296,355,355,355,293,234,298,298,298,298,354,354,310,310,302,302,177,177,305,305,306,306,306,306,306,245,0,0,306,306,306,306,306,306,306,306,306,306,306,306,306,306,233,58,4,8,Y,N,-,Yes,#REF!
B15,CF1,USA,Y,TMMSL,707B,Lexus,7.35E+09,C007,300007,TMMK red stripe 08/09/21,8,BO 09/07/2021,SBE6,7M9258-701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,N,-,Yes,#REF!
B15,CF1,USA,Y,TMMSL,707B,Lexus,7348006351C0,C007,300007,TMMK,8,-,SBE7,7M9240-701,233,233,292,292,295,295,296,355,355,355,293,234,298,298,298,298,354,354,310,310,302,302,177,177,305,305,306,306,306,306,306,245,0,0,306,306,306,306,306,306,306,306,306,306,306,306,306,306,233,58,4,8,Y,N,-,Yes,#REF!
B15,CF1,USA,Y,TMMSL,707B,Lexus,7.35E+09,C007,300007,TMMK red stripe 08/09/21,8,BO 09/07/2021,SBF0,7M9248-701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,N,-,Yes,#REF!
B15,CF1,USA,Y,TMMSL,947B,Lexus,7348006370C0,C007,300007,TMMK,10,-,SLY4,7M9230-701,39,39,49,49,46,46,49,59,61,61,51,41,50,50,51,51,60,60,52,52,52,52,30,30,52,52,52,52,52,52,52,42,0,0,52,52,52,52,52,52,52,52,52,52,52,52,52,52,39,10,4,1,Y,N,-,Yes,#REF!
B15,CF1,USA,Y,TMMSL,947B,Lexus,7.35E+09,C007,300007,TMMK red stripe 08/09/21,10,BO 09/07/2021,SLY5,7M9238-701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,N,-,Yes,#REF!
B15,CF1,USA,Y,TMMSL,947B,Lexus,7347006320C0,C007,300007,TMMK,10,-,SLY0,7M9220-701,39,39,49,49,46,46,49,59,61,61,51,41,50,50,51,51,60,60,52,52,52,52,30,30,52,52,52,52,52,52,52,42,0,0,52,52,52,52,52,52,52,52,52,52,52,52,52,52,39,10,4,1,Y,N,-,Yes,#REF!
B15,CF1,USA,Y,TMMSL,947B,Lexus,7.35E+09,C007,300007,TMMK red stripe 08/09/21,10,BO 09/07/2021,SLY1,7M9228-701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,N,-,Yes,#REF!
B15,CF5,CAN,N,TBCA,320B,Rav4,732300R210C0,U013,300013,TBCA,9,-,SFA066,7V2390-701-C0,0,0,0,864,2159,2159,2159,2159,2159,2159,2159,1727,2159,2159,2562,2562,2646,2646,2481,2481,2660,2660,2919,2919,2963,2963,2711,2711,2813,2813,2813,2250,0,0,2813,2813,2813,2813,2813,2813,2813,2813,2813,2813,2813,2813,2813,2813,0,0,0,0,N,N,-,Yes,#REF!
B15,CF7,CAN,N,TBCA,320B,Rav4,732300R220C0,U013,300013,TBCA,9,-,SFA069,7V2400-701-C0,0,0,0,2276,5690,5690,5690,5690,5690,5690,5690,4552,5690,5690,5286,5286,5332,5332,5517,5517,5374,5374,5082,5082,5063,5063,5673,5673,5298,5298,5298,4238,0,0,5298,5298,5298,5298,5298,5298,5298,5298,5298,5298,5298,5298,5298,5298,0,0,0,0,N,N,-,Yes,#REF!
B15,CF4,CAN,N,TBCA,320B,Rav4,732300R261C0,U013,300013,TBCA,15,-,SFA217,7V1660-701-C0,0,0,0,3140,7849,7849,7849,7849,7849,7849,7849,6279,7849,7849,7848,7848,7978,7978,7998,7998,8034,8034,8001,8001,8026,8026,8384,8384,8111,8111,8111,6489,0,0,8111,8111,8111,8111,8111,8111,8111,8111,8111,8111,8111,8111,8111,8111,0,0,0,0,N,N,-,Yes,#REF!
D12,F52,CAN,N,TBCA,320B,Rav4,733500R010C1,U013,300013,TBCA,10,-,SRA015,7M5240-707,0,0,0,3140,7849,7849,7849,7849,7849,7849,7849,6279,7849,7849,7848,7848,7978,7978,7998,7998,8034,8034,8001,8001,8026,8026,8384,8384,8111,8111,8111,6489,0,0,8111,8111,8111,8111,8111,8111,8111,8111,8111,8111,8111,8111,8111,8111,0,0,0,0,N,N,-,Yes,#REF!
B15,CF4,CAN,N,TBCA,102D,Rav4,732300R410C0,U013,300013,TBCA,15,SOP Nov 01 2021,-,7V1860-701,0,0,0,0,285,285,285,285,285,285,285,285,285,285,285,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1040,0,0,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,0,0,0,0,N,N,-,No,#REF!
B15,CF6,CAN,N,TBCA,922B,Lexus NX,73230F6030C0,U013,300013,TBCA,9,SOP March 2022,SFA265,7V2930-7011,0,0,0,0,0,0,0,0,0,0,0,0,260,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,162,162,162,162,162,162,162,162,162,0,0,0,0,N,N,-,No,#REF!
B15,CF7,CAN,N,TBCA,922B,Lexus NX,73230F6040C0,U013,300013,TBCA,15,SOP March 2022,SFA264,7V1930-7011,0,0,0,0,0,0,0,0,0,0,0,0,260,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,162,162,162,162,162,162,162,162,162,0,0,0,0,N,N,-,No,#REF!
B15,C30,CAN,N,ELMIRA,760A,Lexus,732300E240C0,U014,300014,TB Elmira,7,-,FKIT12,A1531-201B,1729,1729,2157,2157,2154,2154,2159,2159,2150,2150,1722,1722,2151,2151,2155,2155,2572,2572,2469,2469,2566,2566,2471,2471,2468,2468,2468,2468,2493,2493,2493,1994,0,0,2493,2493,2493,2493,2493,2493,2493,2493,2493,2493,2493,2493,2493,2493,"1,729",432,4,65,N,N,-,Yes,#REF!
B15,C30,CAN,N,ELMIRA,760A,Lexus,732300E250C0,U014,300014,TB Elmira,7,-,FKIT15,A1518-201B,1729,1729,2157,2157,2154,2154,2159,2159,2150,2150,1722,1722,2151,2151,2155,2155,2572,2572,2469,2469,2566,2566,2471,2471,2468,2468,2468,2468,2493,2493,2493,1994,0,0,2493,2493,2493,2493,2493,2493,2493,2493,2493,2493,2493,2493,2493,2493,"1,729",432,4,65,N,N,-,Yes,#REF!
SIR,F51,CAN,N,ELMIRA,760A,Lexus,733500E130C2,U014,300014,TB Elmira,10,-,RS4018,A1526-201B,1729,1729,2157,2157,2154,2154,2159,2159,2150,2150,1722,1722,2151,2151,2155,2155,2572,2572,2469,2469,2566,2566,2471,2471,2468,2468,2468,2468,2493,2493,2493,1994,0,0,2493,2493,2493,2493,2493,2493,2493,2493,2493,2493,2493,2493,2493,2493,"1,729",432,4,45,N,N,-,Yes,#REF!
B15,CF1,CAN,N,ELMIRA,760A,Lexus,733800E171C0,U014,300014,TB Elmira,15,-,RS2018,A1628-201B,1729,1729,2157,2157,2154,2154,2159,2159,2150,2150,1722,1722,2151,2151,2155,2155,2572,2572,2469,2469,2566,2566,2471,2471,2468,2468,2468,2468,2493,2493,2493,1994,0,0,2493,2493,2493,2493,2493,2493,2493,2493,2493,2493,2493,2493,2493,2493,"1,729",432,4,30,N,N,-,Yes,#REF!
B15,C30,CAN,N,ELMIRA,760A,Lexus,734600E011C0,U014,300014,TB Elmira,8,-,RS5012,A1630-201B,1729,1729,2157,2157,2154,2154,2159,2159,2150,2150,1722,1722,2151,2151,2155,2155,2572,2572,2469,2469,2566,2566,2471,2471,2468,2468,2468,2468,2493,2493,2493,1994,0,0,2493,2493,2493,2493,2493,2493,2493,2493,2493,2493,2493,2493,2493,2493,"1,729",432,4,57,N,N,-,Yes,#REF!
B15,CF1,CAN,N,ELMIRA,760A,Lexus,734800E091C0,U014,300014,TB Elmira,8,-,RS5015,A1629-201B,1729,1729,2157,2157,2154,2154,2159,2159,2150,2150,1722,1722,2151,2151,2155,2155,2572,2572,2469,2469,2566,2566,2471,2471,2468,2468,2468,2468,2493,2493,2493,1994,0,0,2493,2493,2493,2493,2493,2493,2493,2493,2493,2493,2493,2493,2493,2493,"1,729",432,4,57,N,N,-,Yes,#REF!
D9CPF,F54,USA,N,SIA,TP1,SIA,64661XC00BVH,C017,300017,SIA,6,-,TU92,7V1630-707,1470,1470,1775,1775,1911,1911,1965,2327,2310,2310,1809,1447,2136,2136,1800,1800,2078,2078,1805,1805,2110,2110,1036,1036,2071,2071,1716,1716,1803,1803,1803,1082,0,0,1803,1442,1803,1803,1803,1803,1803,1803,1803,1803,1803,1803,1803,1803,"1,470",294,5,51,N,N,-,Yes,#REF!
D9CPF,F54,USA,N,SIA,TP1,SIA,64661XC01BVH,C017,300017,SIA,6,-,TG4A,7V2630-707,1470,1470,1775,1775,1911,1911,1965,2327,2310,2310,1809,1447,2136,2136,1800,1800,2078,2078,1805,1805,2110,2110,1036,1036,2071,2071,1716,1716,1803,1803,1803,1082,0,0,1803,1442,1803,1803,1803,1803,1803,1803,1803,1803,1803,1803,1803,1803,"1,470",294,5,51,N,N,-,Yes,#REF!
SIR,F54,USA,N,NHK,TR8,NHK,64666XC00AVH,C017,300017,SIA,8,BO TBD,TGHC,7M5090-707,214,214,257,257,270,270,332,374,293,293,210,168,242,242,221,221,258,258,221,221,273,273,140,140,284,284,128,128,239,239,239,143,0,0,239,191,239,239,239,239,239,239,239,239,239,239,239,239,214,43,5,6,N,N,-,Yes,#REF!
SIR,F54,USA,N,NHK,TR8,NHK,64666XC00BVH,C017,300017,SIA,8,SOP TBD,-,7M5440-707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,N,N,-,No,#REF!
SIR,F54,USA,N,NHK,TR8,NHK,64666XC00AWA,C017,300017,SIA,8,BO TBD,0KS4,7M5094-707,68,68,80,80,96,96,68,85,103,103,84,67,103,103,96,96,117,117,103,103,126,126,64,64,120,120,72,72,112,112,112,67,0,0,112,90,112,112,112,112,112,112,112,112,112,112,112,112,68,14,5,2,N,N,-,Yes,#REF!
SIR,F54,USA,N,NHK,TR8,NHK,64666XC00BWA,C017,300017,SIA,8,SOP TBD,-,7M5444-707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,N,N,-,No,#REF!
D12,F54,USA,N,SIA,TR8,SIA,64625XC00BVH,C017,300017,SIA,8,BO TBD,T3N8,7V1650-707,1470,1470,1775,1775,1911,1911,1965,2327,2310,2310,1809,1447,2136,2136,1800,1800,2078,2078,1805,1805,2110,2110,1036,1036,2071,2071,1716,1716,1803,1803,1803,1082,0,0,1803,1442,1803,1803,1803,1803,1803,1803,1803,1803,1803,1803,1803,1803,"1,470",294,5,39,N,N,-,Yes,#REF!
D12,F54,USA,N,SIA,TR8,SIA,64625XC00CVH,C017,300017,SIA,8,SOP TBD,-,7V7010-7070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,N,N,-,No,#REF!
D12,F54,USA,N,SIA,TR8,SIA,64625XC01BVH,C017,300017,SIA,8,BO TBD,TZS3,7V2650-707,1470,1470,1775,1775,1911,1911,1965,2327,2310,2310,1809,1447,2136,2136,1800,1800,2078,2078,1805,1805,2110,2110,1036,1036,2071,2071,1716,1716,1803,1803,1803,1082,0,0,1803,1442,1803,1803,1803,1803,1803,1803,1803,1803,1803,1803,1803,1803,"1,470",294,5,39,N,N,-,Yes,#REF!
D12,F54,USA,N,SIA,TR8,SIA,64625XC01CVH,C017,300017,SIA,8,SOP TBD,-,7V8010-707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,N,N,-,No,#REF!
D12,F54,USA,N,SIA,TR8,SIA,64686XC00BVH,C017,300017,SIA,8,BO TBD,TU6X,7M5370-707,1470,1470,1775,1775,1911,1911,1965,2327,2310,2310,1809,1447,2136,2136,1800,1800,2078,2078,1805,1805,2110,2110,1036,1036,2071,2071,1716,1716,1803,1803,1803,1082,0,0,1803,1442,1803,1803,1803,1803,1803,1803,1803,1803,1803,1803,1803,1803,"1,470",294,5,39,N,N,-,Yes,#REF!
D12,F54,USA,N,SIA,TR8,SIA,64686XC00CVH,C017,300017,SIA,8,SOP TBD,-,7M5430-707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,N,N,-,No,#REF!
B15,CF9,USA,N,NHK,TP1,NHK,64671XC10BVH,C017,300017,SIA,16,-,0GEX,7V1880-701,1191,1191,1437,1437,1543,1543,1710,2020,1973,1973,1551,1241,1817,1817,1522,1522,1743,1743,1512,1512,1748,1748,864,864,1747,1747,1477,1477,1494,1494,1494,896,0,0,1494,1195,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,"1,191",238,5,16,N,N,-,Yes,#REF!
B15,CF9,USA,N,NHK,TP1,NHK,64671XC10BWA,C017,300017,SIA,16,-,0X8C,7V1884-701,279,279,338,338,368,368,255,307,337,337,258,206,319,319,278,278,335,335,293,293,362,362,172,172,324,324,239,239,309,309,309,185,0,0,309,247,309,309,309,309,309,309,309,309,309,309,309,309,279,56,5,4,N,N,-,Yes,#REF!
B15,CF9,USA,N,NHK,TP1,NHK,64671XC11BVH,C017,300017,SIA,16,-,0LLA,7V2880-701,214,214,257,257,270,270,332,374,293,293,210,168,242,242,221,221,258,258,221,221,273,273,140,140,284,284,128,128,239,239,239,143,0,0,239,191,239,239,239,239,239,239,239,239,239,239,239,239,214,43,5,3,N,N,-,Yes,#REF!
B15,CF9,USA,N,NHK,TP1,NHK,64671XC11BWA,C017,300017,SIA,16,-,0ZSW,7V2884-701,68,68,80,80,96,96,68,85,103,103,84,67,103,103,96,96,117,117,103,103,126,126,64,64,120,120,72,72,112,112,112,67,0,0,112,90,112,112,112,112,112,112,112,112,112,112,112,112,68,14,5,1,N,N,-,Yes,#REF!
B15,CF9,USA,N,NHK,TP1,NHK,64671XC12BVH,C017,300017,SIA,16,-,0XEW,7V2890-701,977,977,1180,1180,1273,1273,1378,1646,1680,1680,1341,1073,1575,1575,1301,1301,1485,1485,1291,1291,1475,1475,724,724,1463,1463,1349,1349,1255,1255,1255,753,0,0,1255,1004,1255,1255,1255,1255,1255,1255,1255,1255,1255,1255,1255,1255,977,195,5,13,N,N,-,Yes,#REF!
B15,CF9,USA,N,NHK,TP1,NHK,64671XC12BWA,C017,300017,SIA,16,-,0LSE,7V2894-701,211,211,258,258,272,272,187,222,234,234,174,139,216,216,182,182,218,218,190,190,236,236,108,108,204,204,167,167,198,198,198,119,0,0,198,158,198,198,198,198,198,198,198,198,198,198,198,198,211,42,5,3,N,N,-,Yes,#REF!
B15,CF1,USA,N,NHK,TP1,NHK,64676XC10BVH,C017,300017,SIA,16,-,0F4N,7M5420-701,157,157,257,257,270,270,332,374,293,293,210,168,242,242,221,221,258,258,221,221,273,273,140,140,284,284,128,128,239,239,239,143,0,0,239,191,239,239,239,239,239,239,239,239,239,239,239,239,157,31,5,2,N,N,-,Yes,#REF!
B15,CF1,USA,N,NHK,TP1,NHK,64676XC10BWA,C017,300017,SIA,16,-,0J40,7M5424-701,68,68,80,80,96,96,68,85,103,103,84,67,103,103,96,96,117,117,103,103,126,126,64,64,120,120,72,72,112,112,112,67,0,0,112,90,112,112,112,112,112,112,112,112,112,112,112,112,68,14,5,1,N,N,-,Yes,#REF!
B15,CF9,USA,N,NHK,TP1,NHK,64635XC10BVH,C017,300017,SIA,16,-,05ZW,7V1910-701,1191,1191,1437,1437,1543,1543,1710,2020,1973,1973,1551,1241,1817,1817,1522,1522,1743,1743,1512,1512,1748,1748,864,864,1747,1747,1477,1477,1494,1494,1494,896,0,0,1494,1195,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,"1,191",238,5,16,N,N,-,Yes,#REF!
B15,CF9,USA,N,NHK,TP1,NHK,64635XC10BWA,C017,300017,SIA,16,-,0YVD,7V1914-701,279,279,338,338,368,368,255,307,337,337,258,206,319,319,278,278,335,335,293,293,362,362,172,172,324,324,239,239,309,309,309,185,0,0,309,247,309,309,309,309,309,309,309,309,309,309,309,309,279,56,5,4,N,N,-,Yes,#REF!
BKLE,C30,USA,N,NHK,TR8,NHK,64687XC00AVH,C017,300017,SIA,36,-,TFKC,7M5100-710,1191,1191,1437,1437,1543,1543,1710,2020,1973,1973,1551,1241,1817,1817,1522,1522,1743,1743,1512,1512,1748,1748,864,864,1747,1747,1477,1477,1494,1494,1494,896,0,0,1494,1195,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,"1,191",238,5,7,N,N,-,Yes,#REF!
BKLE,C30,USA,N,NHK,TR8,NHK,64687XC00AWA,C017,300017,SIA,36,-,0QJV,7M5104-710,279,279,338,338,368,368,255,307,337,337,258,206,319,319,278,278,335,335,293,293,362,362,172,172,324,324,239,239,309,309,309,185,0,0,309,247,309,309,309,309,309,309,309,309,309,309,309,309,279,56,5,2,N,N,-,Yes,#REF!
